icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a699a1,AAL2254 ,United States,1728145455.0,1728145455,-80.0529,38.8038,6583.68,False,200.99,10.62,-5.2,,6888.48,5151,False,0
a37632,ERU322  ,United States,1728145455.0,1728145456,-81.251,29.6721,1478.28,False,57.65,166.58,-1.3,,1554.48,,False,0
406a63,EXS78GT ,United Kingdom,1728145455.0,1728145456,6.632,51.0563,11277.6,False,250.0,118.52,0.0,,11483.34,4760,False,0
a13661,N1776J  ,United States,1728145455.0,1728145455,-111.8687,32.9024,1348.74,False,47.51,250.39,-0.65,,1409.7,,False,0
4b191b,SWR180  ,Switzerland,1728145447.0,1728145452,8.5363,47.4752,411.48,True,0.0,154.69,,,,3027,False,0
adc5ff,JBU377  ,United States,1728145447.0,1728145455,-93.0599,35.4928,10355.58,False,229.24,286.16,0.0,,10858.5,1157,False,0
c03068,ACA1048 ,Canada,1728145455.0,1728145455,-112.1365,48.1294,11277.6,False,275.64,101.52,0.0,,11628.12,,False,0
a579d9,N452DD  ,United States,1728145420.0,1728145431,-80.5274,41.2608,1737.36,False,70.48,89.58,0.0,,1805.94,4716,False,0
06a10c,QTR36J  ,Qatar,1728145455.0,1728145455,20.5134,44.7481,11887.2,False,244.52,136.36,-0.33,,12100.56,1145,False,0
a6aa6e,ASA818  ,United States,1728145455.0,1728145456,-117.3167,33.1735,10668.0,False,232.84,154.06,0.0,,11300.46,1571,False,0
a063dc,N124PJ  ,United States,1728145454.0,1728145455,-83.043,33.3957,2385.06,False,58.97,336.34,0.0,,2499.36,,False,0
a206da,N23HD   ,United States,1728145456.0,1728145456,-104.3918,37.5708,11887.2,False,243.97,88.19,-0.33,,12481.56,,False,0
ad027f,N9373V  ,United States,1728145456.0,1728145456,-77.3104,39.585,1440.18,False,61.48,45.34,0.0,,1508.76,2102,False,0
801526,AKJ142V ,India,1728145456.0,1728145456,78.5336,15.7669,11582.4,False,239.23,191.91,0.0,,12283.44,,False,0
406a59,EXS45KB ,United Kingdom,1728145455.0,1728145455,12.1764,46.0511,11277.6,False,262.78,136.9,0.0,,11437.62,0532,False,0
abc292,AAL3108 ,United States,1728145455.0,1728145455,-89.8364,37.7094,6515.1,False,207.79,336.35,-4.55,,6865.62,4177,True,0
a459c5,N38JM   ,United States,1728145455.0,1728145455,-98.286,31.073,2842.26,False,79.23,37.61,0.33,,2948.94,,False,0
401add,GBBKB   ,United Kingdom,1728145449.0,1728145451,-0.8518,53.564,0.0,False,29.33,217.87,-3.9,,,7000,False,0
a2ffb4,N2923L  ,United States,1728145455.0,1728145455,-121.3423,38.5804,1668.78,False,74.7,126.32,0.0,,1744.98,,False,0
a51958,AAL1853 ,United States,1728145454.0,1728145454,-115.1349,36.0807,,True,0.0,241.88,,,,6262,False,0
06a122,QTR15A  ,Qatar,,1728145454,,,11582.4,False,0.0,0.0,0.0,,10622.28,2125,False,0
a7816a,DAL784  ,United States,1728145456.0,1728145456,-95.4388,38.1198,10363.2,False,226.0,258.18,0.0,,10858.5,2715,False,0
a7949b,N588LA  ,United States,1728145456.0,1728145456,-75.6332,39.2017,1463.04,False,47.35,342.94,0.0,,1516.38,,False,0
398578,AFR87RN ,France,1728145165.0,1728145170,2.5398,48.9916,198.12,False,60.92,85.16,-3.58,,289.56,1477,False,0
398579,AFR33JX ,France,1728145455.0,1728145455,13.7819,50.0708,11582.4,False,243.85,270.12,0.0,,11696.7,1000,False,0
a4cc00,SKW3302 ,United States,1728145455.0,1728145455,-119.2411,34.3204,8199.12,False,217.18,315.67,7.15,,8656.32,7625,False,0
406a3e,BAW603  ,United Kingdom,1728145455.0,1728145455,5.5163,51.4855,10972.8,False,218.75,284.85,-0.33,,11209.02,6604,False,0
a12f4c,UAL1386 ,United States,1728145454.0,1728145454,-102.399,37.1961,10363.2,False,223.24,244.91,0.0,,10881.36,0077,False,0
a339d4,N307FD  ,United States,1728145455.0,1728145456,-118.4592,34.2169,419.1,False,55.65,76.09,0.0,,403.86,,False,0
398575,AFR47CL ,France,1728145455.0,1728145455,2.7894,49.2405,3733.8,False,181.92,247.21,-3.9,,3848.1,1000,False,0
abc29f,N857PA  ,United States,1728145455.0,1728145455,-115.4554,36.4196,2103.12,False,49.85,316.25,0.0,,2202.18,1200,False,0
398577,AFR39TQ ,France,1728145455.0,1728145455,0.0493,46.3789,9144.0,False,249.24,21.43,0.33,,9456.42,1000,False,0
4caa5a,RYR50HD ,Ireland,1728145455.0,1728145455,1.4685,51.2685,7635.24,False,228.58,109.05,8.45,,7833.36,0551,False,0
a196d0,N201MC  ,United States,1728145455.0,1728145455,-83.3667,34.0758,9753.6,False,183.19,230.81,0.0,,10233.66,2352,False,0
407131,VIR251  ,United Kingdom,1728145455.0,1728145456,2.8186,51.4895,12192.0,False,223.55,289.35,-0.33,,12473.94,3233,False,0
a196c8,SWA1171 ,United States,1728145455.0,1728145456,-76.8891,38.5856,3535.68,False,150.69,43.06,-7.48,,3703.32,2310,False,0
4b193f,GSW2621 ,Switzerland,1728145455.0,1728145455,14.2333,46.3786,10058.4,False,240.1,135.69,-0.33,,10104.12,2527,False,0
06a139,QTR31Y  ,Qatar,1728145455.0,1728145455,21.88,43.6914,10668.0,False,224.9,136.67,0.0,,10888.98,5547,False,0
801502,IGO2674 ,India,1728145454.0,1728145454,76.0371,27.1149,8313.42,False,238.19,205.18,4.55,,8793.48,,False,0
39856d,AFR74VK ,France,1728145455.0,1728145455,7.6474,45.1656,441.96,False,66.95,2.64,-3.58,,495.3,1000,False,0
4caa60,RUK30PD ,Ireland,1728145446.0,1728145454,18.9595,42.3581,9159.24,False,236.07,322.08,9.43,,9281.16,5641,False,0
a51968,ASA35   ,United States,1728145455.0,1728145455,-98.9939,38.043,10363.2,False,221.4,253.67,0.0,,10850.88,1662,False,0
a7ca91,N6007E  ,United States,1728145456.0,1728145456,-97.6414,35.9067,1051.56,False,64.95,212.05,-1.3,,1127.76,,False,0
a37616,DAL886  ,United States,1728145455.0,1728145455,-84.4405,33.6439,,True,5.66,185.62,,,,0750,False,0
a7d177,N6023J  ,United States,1728145353.0,1728145353,-116.6234,43.6329,,True,25.72,312.19,,,,,False,0
a92478,UAL754  ,United States,1728145455.0,1728145455,-120.6424,37.6715,8023.86,False,212.15,261.63,-12.68,,8465.82,,False,0
4b193a,GSW630  ,Switzerland,1728145455.0,1728145455,16.6714,44.7674,10683.24,False,248.9,128.62,0.0,,10797.54,3001,False,0
a4e619,ILU45X  ,United States,1728145455.0,1728145455,-88.3677,40.0023,632.46,False,62.66,60.49,-3.58,,670.56,,False,0
a8a1c2,N65504  ,United States,1728145456.0,1728145456,-121.8858,37.6513,1950.72,False,52.55,18.26,2.6,,2065.02,,False,0
a1e6b9,SWA407  ,United States,1728145455.0,1728145455,-115.4831,34.323,9144.0,False,169.7,274.17,0.0,,9677.4,3542,False,0
4caa6d,ITY610  ,Ireland,1728145455.0,1728145455,-11.6631,52.5108,10972.8,False,246.67,307.97,0.0,,11071.86,4010,False,0
a9113a,N68334  ,United States,1728145453.0,1728145455,-83.7528,42.2189,152.4,False,30.98,54.46,-3.58,,236.22,,False,0
407d5b,WUK1074 ,United Kingdom,1728145365.0,1728145367,-0.389,51.8711,213.36,False,67.77,74.59,-3.9,,243.84,1102,False,0
4b1942,GSW2KP  ,Switzerland,1728145456.0,1728145456,9.3075,47.297,5242.56,False,213.15,105.11,9.43,,5326.38,3070,False,0
451dba,GPX2XP  ,Bulgaria,1728145454.0,1728145455,6.7348,51.2741,,True,7.72,230.62,,,,1000,False,0
a2b91b,N275AM  ,United States,1728145455.0,1728145455,-103.4212,38.6953,2552.7,False,49.17,317.97,0.33,,2651.76,,False,0
a18fed,N20CS   ,United States,1728145455.0,1728145455,-73.6214,43.3001,2202.18,False,83.48,345.36,0.0,,2247.9,,False,0
406a34,BAW7NY  ,United Kingdom,1728145456.0,1728145456,-73.8924,40.2593,541.02,False,124.93,347.39,0.33,,601.98,2446,False,0
a1230b,N1720Z  ,United States,1728145447.0,1728145455,-120.7964,43.9298,1920.24,False,55.65,346.09,-0.65,,2026.92,,False,0
06a148,QTR004  ,Qatar,1728145208.0,1728145208,15.9878,41.4489,11887.2,False,271.78,154.79,0.0,,12131.04,1150,False,0
3dd797,PBW14   ,Germany,1728145455.0,1728145456,8.7601,48.0835,1104.9,False,0.0,0.0,-0.33,,1173.48,0036,False,0
adabfe,JBU2501 ,United States,1728145326.0,1728145326,-118.4247,33.9487,,True,0.0,225.0,,,,3436,False,0
a1f9d1,N2261L  ,United States,1728145456.0,1728145456,-80.1831,37.3783,2225.04,False,76.76,45.81,0.33,,2324.1,,False,0
a0acb1,N1421Z  ,United States,1728145455.0,1728145455,-94.8669,46.7564,6096.0,False,126.69,301.04,-0.33,,6248.4,4254,False,0
c0307c,ACA1093 ,Canada,1728145456.0,1728145456,-112.419,35.5879,11582.4,False,222.57,240.35,0.0,,12237.72,2277,False,0
468d07,SEH3210 ,Greece,1728145454.0,1728145455,24.1219,40.4548,10972.8,False,261.34,359.77,0.0,,11361.42,6444,False,0
a7818f,FDX62   ,United States,1728145407.0,1728145407,-77.6613,27.0637,11590.02,False,230.0,303.69,0.0,,12306.3,2324,False,0
86d682,ANA180  ,Japan,1728145456.0,1728145456,-121.6429,36.9587,12489.18,False,247.06,133.73,0.0,,13129.26,,False,0
06a140,QTR8096 ,Qatar,1728145455.0,1728145455,3.4592,49.721,7010.4,False,242.46,138.87,0.0,,7185.66,6325,False,0
a0acb6,UAL2298 ,United States,1728145343.0,1728145343,-87.9119,41.974,,True,6.94,61.88,,,,2036,False,0
06a141,QTR8246 ,Qatar,1728145455.0,1728145455,15.9401,46.0218,11887.2,False,262.28,124.53,0.0,,12031.98,0116,False,0
a13650,UAL2609 ,United States,1728145455.0,1728145455,-101.7098,38.9496,12192.0,False,222.89,254.74,0.0,,12733.02,3527,False,0
a13651,UAL224  ,United States,1728145426.0,1728145426,-100.1771,39.7433,12192.0,False,208.83,253.4,0.33,,12710.16,3134,False,0
aac7ab,JBU1054 ,United States,1728145351.0,1728145351,-78.4555,29.8636,10957.56,False,233.89,10.52,4.55,,11323.32,3773,False,0
a37674,N322HG  ,United States,1728145455.0,1728145456,-82.2649,36.4778,7924.8,False,141.86,259.34,0.0,,8282.94,1360,False,0
a2b98d,N275FA  ,United States,1728145456.0,1728145456,-76.2804,40.2106,1409.7,False,31.08,19.33,4.23,,1470.66,,False,0
a300a9,ASA324  ,United States,1728145448.0,1728145448,-105.388,45.3125,10668.0,False,263.91,97.17,-0.33,,10965.18,,False,0
a12378,UAL1865 ,United States,1728145455.0,1728145455,-84.7688,36.8178,11582.4,False,225.9,1.3,0.0,,12092.94,4423,False,0
a7ca38,N6004W  ,United States,1728145455.0,1728145455,-82.4722,41.3767,1264.92,False,57.15,256.46,0.0,,1356.36,4644,False,0
aafd0a,JTZ807  ,United States,1728145455.0,1728145455,-75.8197,43.1845,12496.8,False,221.47,55.31,0.33,,12717.78,2006,False,0
a23c70,TFF965  ,United States,1728145455.0,1728145455,-87.041,44.9288,12496.8,False,262.43,103.03,0.0,,12824.46,6634,False,0
a7dd69,N6059D  ,United States,1728145455.0,1728145455,-73.2599,40.8516,533.4,False,55.15,143.34,1.95,,571.5,,False,0
a0acff,UAL2204 ,United States,1728145455.0,1728145455,-122.3076,37.668,975.36,False,93.84,53.7,8.45,,1028.7,,False,0
a78140,N583CA  ,United States,1728145197.0,1728145197,-97.139,32.3638,480.06,False,50.66,304.66,0.0,,525.78,,False,0
a170d9,AAY870  ,United States,1728145456.0,1728145456,-84.4113,32.4586,11285.22,False,229.99,178.97,0.0,,11925.3,3452,False,0
71bf91,AAR704  ,Republic of Korea,1728145341.0,1728145341,121.0216,14.5113,,True,3.86,59.06,,,,,False,0
e4a17e,PRJFD   ,Brazil,1728145413.0,1728145413,-75.2818,41.9963,1272.54,False,56.82,211.68,0.33,,1333.5,,False,0
406a9f,BAW35   ,United Kingdom,1728145456.0,1728145456,46.485,41.0101,11887.2,False,257.86,107.89,-0.33,,12336.78,2213,False,0
a48321,DAL1010 ,United States,1728145455.0,1728145455,-70.8301,43.5377,2804.16,False,153.14,93.85,-9.1,,2872.74,2465,False,0
c0568b,,Canada,1728145147.0,1728145147,-79.5933,44.4677,449.58,False,46.71,191.43,-0.98,,571.5,,False,0
a0acfd,UAL741  ,United States,1728145150.0,1728145156,-73.8684,40.7749,,True,0.0,315.0,,,,2063,False,0
48c22e,RYR2878 ,Poland,1728145456.0,1728145456,18.6953,46.4401,10668.0,False,209.06,162.23,0.0,,10751.82,4430,False,0
40717d,EXS5XU  ,United Kingdom,1728145455.0,1728145455,11.7586,48.3371,10668.0,False,253.42,132.53,0.0,,10744.2,4710,False,0
48c22f,RYR1975 ,Poland,1728145455.0,1728145455,12.2907,52.6963,10972.8,False,230.66,275.89,0.0,,11079.48,3574,False,0
a7f775,N612PD  ,United States,,1728145452,,,,False,46.83,358.74,-4.88,,,,False,0
aaadb2,SWA3303 ,United States,1728145455.0,1728145455,-85.2567,41.8809,10058.4,False,234.13,82.3,0.0,,10439.4,,False,0
40717a,EXS545  ,United Kingdom,1728145454.0,1728145456,-9.0001,47.8811,10972.8,False,217.1,180.0,0.0,,11224.26,1417,False,0
48c22c,RYR9317 ,Poland,1728145455.0,1728145456,24.6157,59.7397,6446.52,False,202.14,193.54,12.35,,6477.0,6513,False,0
40717b,EXS84H  ,United Kingdom,1728145455.0,1728145455,-9.0001,47.5688,11582.4,False,214.52,179.86,0.0,,11871.96,1474,False,0
801560,IGO476  ,India,1728145456.0,1728145456,87.4233,22.8052,6918.96,False,232.47,257.99,6.83,,7338.06,1421,False,0
a326fb,N302CJ  ,United States,1728145456.0,1728145456,-85.7856,30.3819,12496.8,False,238.49,108.36,0.0,,13190.22,7057,False,0
a36f7e,DAL2888 ,United States,1728145456.0,1728145456,-80.8551,32.1363,11277.6,False,250.14,30.26,0.0,,11902.44,5703,False,0
40717f,EXS7KH  ,United Kingdom,1728145455.0,1728145455,-9.0001,47.1172,10972.8,False,216.07,180.0,0.0,,11262.36,2000,False,0
80155c,IGO5189 ,India,1728145454.0,1728145455,77.105,28.5388,335.28,False,75.62,283.37,-3.9,,251.46,,False,0
80155d,AKJ154U ,India,1728145455.0,1728145455,79.9136,15.888,11292.84,False,245.8,238.87,-5.2,,11993.88,,False,0
71bf83,KAL931  ,Republic of Korea,1728145191.0,1728145191,17.8814,42.8544,10980.42,False,231.25,258.19,-0.33,,11148.06,2351,False,0
80155a,IGO43P  ,India,1728145453.0,1728145454,79.3869,15.0474,10363.2,False,240.28,336.4,0.0,,11010.9,,False,0
a73dfe,JBU939  ,United States,1728145456.0,1728145456,-96.3799,33.123,10363.2,False,230.11,242.29,0.0,,10919.46,3360,False,0
a38991,AAY2635 ,United States,1728145455.0,1728145455,-82.6813,27.8671,182.88,False,64.85,358.18,-2.28,,190.5,4007,False,0
48c238,RYR5460 ,Poland,1728145454.0,1728145455,21.72,41.7003,9776.46,False,226.49,72.55,-9.75,,10043.16,3754,False,0
48c239,RYR2611 ,Poland,1728145455.0,1728145455,19.7558,48.5691,10058.4,False,198.51,174.35,0.0,,10142.22,4735,False,0
48c237,RYR7QW  ,Poland,1728145455.0,1728145455,13.3141,46.8779,10363.2,False,232.09,44.46,-0.33,,10416.54,0251,False,0
407182,EXS44QA ,United Kingdom,1728145455.0,1728145456,-7.793,51.1382,10363.2,False,203.04,197.7,0.0,,10523.22,1461,False,0
a9111c,N68329  ,United States,1728145456.0,1728145456,-75.4026,40.7162,731.52,False,36.21,22.56,0.98,,800.1,,False,0
48c235,RYR19UH ,Poland,1728145455.0,1728145455,17.2825,47.7026,10363.2,False,225.57,318.42,0.0,,10416.54,1337,False,0
48c232,RYR5HB  ,Poland,1728145455.0,1728145455,13.4491,44.3994,11277.6,False,233.7,208.82,-0.33,,11430.0,1000,False,0
a80456,N61548  ,United States,1728145456.0,1728145456,-84.2298,38.4366,822.96,False,49.33,7.79,0.98,,868.68,,False,0
48c230,RYR1968 ,Poland,1728145456.0,1728145456,9.7922,50.7453,11277.6,False,233.5,69.09,0.0,,11437.62,2350,False,0
a4d1fe,N41CE   ,United States,1728145431.0,1728145441,-96.3572,35.4543,2834.64,False,81.83,71.68,0.0,,3002.28,,False,0
48c231,RYR2LF  ,Poland,1728145455.0,1728145455,15.6366,47.3175,6217.92,False,173.01,63.51,-5.2,,6278.88,0467,False,0
a8ea1c,N6736W  ,United States,1728145455.0,1728145455,-86.3352,35.9087,1005.84,False,56.6,277.84,-3.9,,1066.8,,False,0
c0301d,ASP654  ,Canada,1728145455.0,1728145455,-77.9344,35.1709,13716.0,False,200.21,1.77,-0.33,,14218.92,3545,False,0
801573,IGO7287 ,India,1728145456.0,1728145456,79.5478,12.8663,5181.6,False,134.63,69.42,0.0,,5387.34,,False,0
a313bf,ENY4089 ,United States,1728145386.0,1728145399,-87.9016,41.9747,,True,0.0,0.0,,,,7471,False,0
407180,EXS7TY  ,United Kingdom,1728145456.0,1728145456,-0.8933,48.8508,10972.8,False,211.78,354.84,0.0,,11300.46,1040,False,0
ab7dbe,N84CM   ,United States,1728145455.0,1728145455,-97.3371,30.8787,3931.92,False,159.92,198.38,-3.9,,4175.76,,False,0
407181,EXS12C  ,United Kingdom,1728145455.0,1728145455,23.4389,42.4552,11277.6,False,216.44,134.9,0.33,,11590.02,4752,False,0
406a92,EZY56ER ,United Kingdom,1728145456.0,1728145456,0.2986,44.2108,10980.42,False,203.46,343.4,-0.33,,11452.86,5325,False,0
ace29f,N92949  ,United States,1728145455.0,1728145455,-75.8068,36.53,1371.6,False,90.08,171.13,-0.98,,1470.66,,False,0
a3d90a,AAL408  ,United States,1728145456.0,1728145456,-77.4456,38.6438,4983.48,False,211.71,201.08,10.4,,5196.84,7075,False,0
801571,IGO7795 ,India,1728145455.0,1728145456,77.3041,28.4356,1866.9,False,102.48,23.99,-7.48,,1882.14,,False,0
a12383,N1724D  ,United States,1728145456.0,1728145456,-70.6864,-33.5024,1196.34,False,83.67,224.5,0.0,,1264.92,,False,0
4b194c,SWR233D ,Switzerland,1728145455.0,1728145455,-0.9022,42.9531,10972.8,False,245.8,64.99,0.0,,11490.96,1000,False,0
a5f1ca,UAL397  ,United States,1728145416.0,1728145419,-121.9324,37.365,,True,33.95,317.81,,,,,False,0
4b194d,SWR36A  ,Switzerland,1728145455.0,1728145456,0.9042,50.8044,6172.2,False,199.5,323.07,-9.43,,6362.7,3077,False,0
a984b1,NKS844  ,United States,1728145455.0,1728145455,-87.9973,39.8389,11277.6,False,246.43,90.6,0.0,,11742.42,7370,False,0
a12355,N17223  ,United States,1728145455.0,1728145455,-112.5598,40.9604,2621.28,False,67.14,59.11,-1.95,,2766.06,,False,0
a997e5,AAL2432 ,United States,1728145456.0,1728145456,-83.9698,33.9667,4175.76,False,192.86,215.56,-6.5,,4404.36,1004,False,0
407179,EXS84GN ,United Kingdom,1728145455.0,1728145456,9.3553,49.8809,10668.0,False,244.52,133.64,0.0,,10812.78,3447,False,0
406a91,EZY97YA ,United Kingdom,1728145455.0,1728145455,-4.2788,46.8781,11285.22,False,201.28,201.91,0.33,,11666.22,7537,False,0
48c227,RYR1NE  ,Poland,1728145456.0,1728145456,10.9077,46.2929,11277.6,False,235.79,226.41,0.0,,11445.24,5215,False,0
48c228,RYR5FN  ,Poland,1728145455.0,1728145455,12.7325,41.983,4373.88,False,180.67,4.74,15.61,,4450.08,1000,False,0
48c225,RYR2273 ,Poland,1728145456.0,1728145456,3.2449,41.9586,11277.6,False,221.42,232.84,0.0,,11742.42,0641,False,0
a48307,ABX1152 ,United States,1728145455.0,1728145455,-76.555,39.7691,10363.2,False,233.62,249.37,0.65,,10675.62,7163,False,0
48c226,RYS7169 ,Poland,1728145455.0,1728145455,19.1812,50.3761,10668.0,False,216.49,142.53,0.0,,10736.58,4470,False,0
48c223,RYR2TU  ,Poland,1728145455.0,1728145456,12.0865,52.6713,11582.4,False,221.22,324.94,0.0,,11711.94,7352,False,0
a6aa5f,N529AB  ,United States,1728145456.0,1728145456,-111.1452,33.0923,2865.12,False,63.52,81.15,0.33,,3055.62,,False,0
48c224,RYR51WW ,Poland,1728145455.0,1728145455,16.1555,51.0954,11277.6,False,231.38,112.35,0.0,,11353.8,7662,False,0
407177,EXS87LS ,United Kingdom,1728145455.0,1728145456,5.9976,51.5959,11277.6,False,244.5,118.67,0.0,,11483.34,4703,False,0
48c221,RYR1976 ,Poland,1728145455.0,1728145456,-0.2145,55.723,11277.6,False,243.78,79.54,0.33,,11452.86,1405,False,0
48c220,RYS5031 ,Poland,1728145452.0,1728145455,32.0913,29.2629,10058.4,False,240.97,143.59,0.0,,10652.76,1654,False,0
a446ba,N375DS  ,United States,1728145455.0,1728145455,-93.6197,32.3123,12405.36,False,229.71,29.67,0.98,,13030.2,,False,0
407176,EXS12R  ,United Kingdom,1728145455.0,1728145455,-4.8749,55.5075,4396.74,False,178.95,203.91,11.05,,4434.84,7730,False,0
a66171,FTD510  ,United States,1728145455.0,1728145456,-86.1069,36.863,7917.18,False,230.61,60.46,-7.15,,8313.42,,False,0
4404a4,EJU89VL ,Austria,1728145455.0,1728145455,-3.5474,40.2445,11582.4,False,255.3,103.28,0.0,,12161.52,3360,False,0
a7e467,N60757  ,United States,1728145456.0,1728145456,-77.5562,43.2443,1264.92,False,44.5,280.66,-1.3,,1333.5,,False,0
80153a,,India,1728145405.0,1728145405,8.5931,50.0505,,True,3.86,337.5,,,,,False,0
ad14a8,DAL3052 ,United States,1728145455.0,1728145455,-80.5028,35.5242,6652.26,False,224.02,251.94,7.48,,6995.16,,False,0
80153c,AIC176  ,India,1728145456.0,1728145456,131.1724,33.6124,10972.8,False,235.14,250.18,0.0,,11643.36,3216,False,0
ad14a3,AAL802  ,United States,1728145453.0,1728145456,-79.4306,34.4528,7315.2,False,218.18,220.6,0.0,,7688.58,2102,False,0
a97dcb,DAL392  ,United States,1728145456.0,1728145456,-108.7969,37.8081,11277.6,False,247.77,71.98,0.0,,11871.96,7364,False,0
ac07dc,SWA4610 ,United States,1728145456.0,1728145456,-85.1994,30.1155,10363.2,False,212.52,271.25,0.33,,11003.28,0767,False,0
80153d,AIC179  ,India,1728145455.0,1728145455,133.1426,33.2992,10058.4,False,264.39,82.06,0.0,,10690.86,4430,False,0
a206fc,SVL56   ,United States,1728145225.0,1728145225,-91.9997,30.5917,3192.78,False,149.73,179.02,-8.78,,3337.56,7360,False,0
a3c606,N342PE  ,United States,1728145455.0,1728145455,-101.9899,45.8457,7315.2,False,103.98,271.98,0.0,,7459.98,3667,False,0
407d9a,GCMFF   ,United Kingdom,1728145455.0,1728145455,-1.1806,50.6589,678.18,False,49.9,42.08,0.65,,678.18,,False,0
ad14a0,ASA383  ,United States,1728145455.0,1728145455,-120.3243,46.5364,9806.94,False,209.22,292.4,-11.7,,10226.04,,False,0
a25678,JTL25   ,United States,1728145271.0,1728145271,-93.6762,41.5468,304.8,False,63.74,132.06,-3.9,,281.94,,False,0
a6b140,N530JL  ,United States,1728145456.0,1728145456,-115.2542,36.1897,800.1,False,42.29,99.81,-1.3,,845.82,5143,False,0
